"","PK_RANDOM_SAMPLE_LOCATION","FK_EPA_RANDOM_ID","NEST1_WT","EPA_OVERSAMPLE","EPA_DIVISION","STRATUM","MULTIDENSITY_CATEGORY","WELL_DENSITY","WELL_WEIGHT","AQUIFER_WEIGHT","RESOURCE_TYPE","REPORTING_UNIT","RANDOM_LATITUDE","RANDOM_LONGITUDE","HYDROLOGIC_UNIT_CODE","HYDROLOGIC_UNIT_NAME","CAN_BE_SAMPLED","EXCLUSION_CATEGORY","EXCLUSION_CRITERIA","SAMPLED_DATE","HECTARES","ANALYSIS_SUITE","LOCATIONAL_DATUM","FK_PROJECT","FK_STATION","SAMPLE_LATITUDE","SAMPLE_LONGITUDE","FK_WELL_LISTFRAME_ID","NUTRIENT_WATERSHED_REGION","SCI_DO_BIOREGION_2012"
"511","Z3-CA-13026","FLGW19001-0826",NA,NA,NA,"ZONE 3 - CONFINED",0.025080059604,2.1222e-11,39.872313534982,NA,"CONFINED AQUIFER","ZONE 3",293536.941,811911.679,3080201,"DAYTONA-ST. AUGUSTINE","N","UNABLE TO ACCESS","UNABLE TO GET EQUIPMENT TO RANDOM LOCATION",NA,NA,NA,"WGS84","Z3CA1902",1666,293536.941,811911.679,6053,NA,NA
"512","Z3-CA-13027","FLGW19001-0827",NA,NA,NA,"ZONE 3 - CONFINED",0.013852423994,4.0446e-11,72.189531623274,NA,"CONFINED AQUIFER","ZONE 3",284839.589,814119.097,3080102,"OKLAWAHA","Y",NA,NA,2019-02-13,NA,NA,"WGS84","Z3CA1902",55252,284839.589,814119.097,19860,NA,NA
"513","Z3-CA-13028","FLGW19001-0828",NA,NA,NA,"ZONE 3 - CONFINED",0.01056539818,5.303e-11,94.648586167156,NA,"CONFINED AQUIFER","ZONE 3",284323.429,810838.616,3080101,"UPPER ST. JOHNS","Y",NA,NA,2019-03-11,NA,NA,"WGS84","Z3CA1902",1418,284323.429,810838.616,14125,NA,NA
"514","Z3-CA-13029","FLGW19001-0829",NA,NA,NA,"ZONE 3 - CONFINED",0.02498862081,2.2421e-11,40.018214994682,NA,"CONFINED AQUIFER","ZONE 3",301926.415,815206.911,3080103,"LOWER ST. JOHNS","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"HPGN","Z3CA1902",6523,301926.415,815206.911,2876,NA,NA
"515","Z3-CA-13030","FLGW19001-0830",NA,NA,NA,"ZONE 3 - CONFINED",0.013236204897,4.2329e-11,75.550356601738,NA,"CONFINED AQUIFER","ZONE 3",293819,814145,3080103,"LOWER ST. JOHNS","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z3CA1902",5888,293819,814145,2541,NA,NA
"516","Z3-CA-13031","FLGW19001-0831",NA,NA,NA,"ZONE 3 - CONFINED",0.010350951502,5.4128e-11,96.609475929141,NA,"CONFINED AQUIFER","ZONE 3",283341.19,812227.5,3080101,"UPPER ST. JOHNS","N","OTHERWISE UNSAMPLEABLE","MINIMUM PURGE TIME GREATER THAN 6 HOURS",NA,NA,NA,"NAD83","Z3CA1902",NA,NA,NA,25925,NA,NA
"517","Z3-CA-13032","FLGW19001-0832",NA,NA,NA,"ZONE 3 - CONFINED",0.025080059604,5.259e-12,39.872313534982,NA,"CONFINED AQUIFER","ZONE 3",282419.519,803531.919,3080202,"CAPE CANAVERAL","Y",NA,NA,2019-03-05,NA,NA,"NAD83","Z3CA1902",55254,282419.519,803531.919,5536,NA,NA
"518","Z3-CA-13033","FLGW19001-0833",NA,NA,NA,"ZONE 3 - CONFINED",0.025080059604,1.7834e-11,39.872313534982,NA,"CONFINED AQUIFER","ZONE 3",293646,822315,3080102,"OKLAWAHA","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z3CA1902",NA,NA,NA,25170,NA,NA
"519","Z3-CA-13034","FLGW19001-0834",NA,NA,NA,"ZONE 3 - CONFINED",0.013545454139,4.1363e-11,73.825505572502,NA,"CONFINED AQUIFER","ZONE 3",294730.22,820106.947,3080103,"LOWER ST. JOHNS","Y",NA,NA,2019-02-20,NA,NA,"NAD83","Z3CA1902",55255,294730.22,820106.947,19678,NA,NA
"520","Z3-CA-13035","FLGW19001-0835",NA,NA,NA,"ZONE 3 - CONFINED",0.017044505551,3.2872e-11,58.669933077123,NA,"CONFINED AQUIFER","ZONE 3",291620,810610,3080201,"DAYTONA-ST. AUGUSTINE","N","OTHERWISE UNSAMPLEABLE","CAN NOT LOCATE WELL",NA,NA,NA,"NAD27","Z3CA1902",6315,291620,810610,2444,NA,NA
"521","Z3-CA-13036","FLGW19001-0836",NA,NA,NA,"ZONE 3 - CONFINED",0.011487922814,4.8771e-11,87.047938618717,NA,"CONFINED AQUIFER","ZONE 3",290758,811927,3080101,"UPPER ST. JOHNS","N","OTHERWISE UNSAMPLEABLE","WELL NONFUNCTIONAL AS SAMPLING DEVICE",NA,NA,NA,"NAD27","Z3CA1902",6300,290758,811927,2421,NA,NA
"522","Z3-CA-13037","FLGW19001-0837",NA,NA,NA,"ZONE 3 - CONFINED",0.025080059604,1.4556e-11,39.872313534982,NA,"CONFINED AQUIFER","ZONE 3",301319.053,820959.505,3070204,"ST. MARYS","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"WGS84","Z3CA1902",3590,301319.053,820959.505,2799,NA,NA
"523","Z3-CA-13038","FLGW19001-0838",NA,NA,NA,"ZONE 3 - CONFINED",0.019882055594,2.818e-11,50.296610190873,NA,"CONFINED AQUIFER","ZONE 3",295426.759,812925.053,3080103,"LOWER ST. JOHNS","Y",NA,NA,2019-02-19,NA,NA,"WGS84","Z3CA1902",1751,295426.759,812925.053,14249,NA,NA
"524","Z3-CA-13039","FLGW19001-0839",NA,NA,NA,"ZONE 3 - CONFINED",0.025080059604,1.762e-11,39.872313534982,NA,"CONFINED AQUIFER","ZONE 3",290537.205,820324.911,3100208,"WITHLACOOCHEE","Y",NA,NA,2019-02-11,NA,NA,"WGS84","Z3CA1902",55258,290537.205,820324.911,30801,NA,NA
"525","Z3-CA-13040","FLGW19001-0840",NA,NA,NA,"ZONE 3 - CONFINED",0.025080059604,1.0827e-11,39.872313534982,NA,"CONFINED AQUIFER","ZONE 3",274504.446,802351.516,3080203,"VERO BEACH","N","OTHERWISE UNSAMPLEABLE","MINIMUM PURGE TIME GREATER THAN 6 HOURS",NA,NA,NA,"HPGN","Z3CA1902",44878,274504.446,802351.516,6766,NA,NA
"526","Z3-CA-13041","FLGW19001-0841",NA,NA,NA,"ZONE 3 - CONFINED",0.025019938663,2.2393e-11,39.968123561839,NA,"CONFINED AQUIFER","ZONE 3",300834.247,812325.457,3080201,"DAYTONA-ST. AUGUSTINE","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z3CA1902",5962,300834.247,812325.457,2746,NA,NA
"527","Z3-CA-13042","FLGW19001-0842",NA,NA,NA,"ZONE 3 - CONFINED",0.012607661667,4.444e-11,79.316849261253,NA,"UNCONFINED AQUIFER","ZONE 3",291459.09,812941.147,3080101,"UPPER ST. JOHNS","N","WRONG RESOURCE/NOT PART OF TARGET POPULATION","WELL TAPS WRONG RESOURCE",NA,NA,NA,"WGS84","Z3CA1902",1571,291459.09,812941.147,17394,NA,NA
"528","Z3-CA-13043","FLGW19001-0843",NA,NA,NA,"ZONE 3 - CONFINED",0.013938348495,4.0197e-11,71.744511221775,NA,"CONFINED AQUIFER","ZONE 3",283156,811501,3080101,"UPPER ST. JOHNS","N","OTHERWISE UNSAMPLEABLE","CAN NOT LOCATE WELL",NA,NA,NA,"NAD27","Z3CA1902",5511,283156,811501,2017,NA,NA
"529","Z3-CA-13044","FLGW19001-0844",NA,NA,NA,"ZONE 3 - CONFINED",0.025080059604,1.8382e-11,39.872313534982,NA,"CONFINED AQUIFER","ZONE 3",284430.638,805302.916,3080101,"UPPER ST. JOHNS","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z3CA1902",3740,284430.638,805302.916,2168,NA,NA
"530","Z3-CA-13045","FLGW19001-0845",NA,NA,NA,"ZONE 3 - CONFINED",0.013043981184,4.2953e-11,76.663710712701,NA,"CONFINED AQUIFER","ZONE 3",300631,813745,3080103,"LOWER ST. JOHNS","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z3CA1902",5954,300631,813745,2715,NA,NA
"531","Z3-CA-14001","FLGW20001-0801",NA,NA,NA,"ZONE 3 - CONFINED",0.025294815351,1.0671e-11,39.533793235257,NA,"CONFINED AQUIFER","ZONE 3",302111.573,822335.055,3070204,"ST. MARYS","N","OTHERWISE UNSAMPLEABLE","CAN NOT LOCATE WELL",NA,NA,NA,"NAD27","Z3CA2002",2542,302111.573,822335.055,22348,NA,NA
"532","Z3-CA-14002","FLGW20001-0802",NA,NA,NA,"ZONE 3 - CONFINED",0.025294815351,2.0739e-11,39.533793235257,NA,"CONFINED AQUIFER","ZONE 3",303324,813535,3070205,"NASSAU","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z3CA2002",4196,303324,813535,3128,NA,NA
"533","Z3-CA-14003","FLGW20001-0803",NA,NA,NA,"ZONE 3 - CONFINED",0.025294815351,1.6793e-11,39.533793235257,NA,"CONFINED AQUIFER","ZONE 3",295605.231,812233.494,3080201,"DAYTONA-ST. AUGUSTINE","Y",NA,NA,2020-02-25,NA,NA,"WGS84","Z3CA2002",34219,295605.309,812233.213,14260,NA,NA
"534","Z3-CA-14004","FLGW20001-0804",NA,NA,NA,"ZONE 3 - CONFINED",0.025294815351,2.1948e-11,39.533793235257,NA,"CONFINED AQUIFER","ZONE 3",282729,814433,3080102,"OKLAWAHA","N","OTHERWISE UNSAMPLEABLE","CAN NOT LOCATE WELL",NA,NA,NA,"WGS84","Z3CA2002",1352,282729,814433,6925,NA,NA
"535","Z3-CA-14005","FLGW20001-0805",NA,NA,NA,"ZONE 3 - CONFINED",0.025294815351,1.1683e-11,39.533793235257,NA,"CONFINED AQUIFER","ZONE 3",291504,821039,3080102,"OKLAWAHA","Y",NA,NA,2020-02-12,NA,NA,"HPGN","Z3CA2002",57359,291504.087,821039.331,30806,NA,NA
"536","Z3-CA-14006","FLGW20001-0806",NA,NA,NA,"ZONE 3 - CONFINED",0.013648921934,4.1298e-11,73.265859736348,NA,"CONFINED AQUIFER","ZONE 3",291339,811426,3080103,"LOWER ST. JOHNS","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z3CA2002",6310,291339,811426,2437,NA,NA
"537","Z3-CA-14007","FLGW20001-0807",NA,NA,NA,"ZONE 3 - CONFINED",0.012783415011,4.4094e-11,78.226358072147,NA,"CONFINED AQUIFER","ZONE 3",284235,810449,3080101,"UPPER ST. JOHNS","N","OTHERWISE UNSAMPLEABLE","WELL DAMAGED",NA,NA,NA,"WGS84","Z3CA2002",1404,284235,810449,14131,NA,NA
"538","Z3-CA-14008","FLGW20001-0808",NA,NA,NA,"ZONE 3 - CONFINED",0.012748434771,4.4215e-11,78.441002208515,NA,"CONFINED AQUIFER","ZONE 3",285305.006,813948.423,3080102,"OKLAWAHA","Y",NA,NA,2020-03-23,NA,NA,"NAD27","Z3CA2002",57360,285304.995,813948.403,40173,NA,NA
"539","Z3-CA-14009","FLGW20001-0809",NA,NA,NA,"ZONE 3 - CONFINED",0.013060385084,4.3159e-11,76.567420756431,NA,"CONFINED AQUIFER","ZONE 3",300704,813802,3080103,"LOWER ST. JOHNS","Y",NA,NA,2020-03-16,NA,NA,"NAD27","Z3CA2002",5957,300709.567,813801.266,2721,NA,NA
"540","Z3-CA-14010","FLGW20001-0810",NA,NA,NA,"ZONE 3 - CONFINED",0.013305332891,4.2364e-11,75.157833946004,NA,"CONFINED AQUIFER","ZONE 3",294848,815516,3080103,"LOWER ST. JOHNS","N","OTHERWISE UNSAMPLEABLE","CAN NOT LOCATE WELL",NA,NA,NA,"NAD83","Z3CA2002",NA,NA,NA,5687,NA,NA
"541","Z3-CA-14011","FLGW20001-0811",NA,NA,NA,"ZONE 3 - CONFINED",0.013075843293,4.3108e-11,76.476903063005,NA,"CONFINED AQUIFER","ZONE 3",290835.256,810736.233,3080201,"DAYTONA-ST. AUGUSTINE","Y",NA,NA,2020-03-18,NA,NA,"WGS84","Z3CA2002",1505,290835.115,810736.265,17366,NA,NA
"542","Z3-CA-14012","FLGW20001-0812",NA,NA,NA,"ZONE 3 - CONFINED",0.008364546847,6.7388e-11,119.552202685281,NA,"CONFINED AQUIFER","ZONE 3",283845,812648,3080101,"UPPER ST. JOHNS","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z3CA2002",6124,283845,812648,2090,NA,NA
"543","Z3-CA-14013","FLGW20001-0813",NA,NA,NA,"ZONE 3 - CONFINED",0.025294815351,1.2058e-11,39.533793235257,NA,"CONFINED AQUIFER","ZONE 3",303541.481,814948.333,3070205,"NASSAU","Y",NA,NA,2020-02-11,NA,NA,"WGS84","Z3CA2002",1844,303541.468,814948.349,11574,NA,NA
"544","Z3-CA-14014","FLGW20001-0814",NA,NA,NA,"ZONE 3 - CONFINED",0.013246919352,4.2551e-11,75.489249494032,NA,"CONFINED AQUIFER","ZONE 3",293809,814223,3080103,"LOWER ST. JOHNS","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z3CA2002",5886,293809,814223,2539,NA,NA
"545","Z3-CA-14015","FLGW20001-0815",NA,NA,NA,"ZONE 3 - CONFINED",0.009792772541,5.756e-11,102.116126538331,NA,"CONFINED AQUIFER","ZONE 3",290138.124,812030.86,3080101,"UPPER ST. JOHNS","Y",NA,NA,2020-02-13,NA,NA,"WGS84","Z3CA2002",1482,290138.065,812030.944,17354,NA,NA
"546","Z3-CA-14016","FLGW20001-0816",NA,NA,NA,"ZONE 3 - CONFINED",0.025294815351,9.485e-12,39.533793235257,NA,"CONFINED AQUIFER","ZONE 3",280920,804144,3080101,"UPPER ST. JOHNS","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z3CA2002",3700,280920,804144,1834,NA,NA
"547","Z3-CA-14017","FLGW20001-0817",NA,NA,NA,"ZONE 3 - CONFINED",0.025294815351,1.474e-11,39.533793235257,NA,"CONFINED AQUIFER","ZONE 3",301618,821109,3070204,"ST. MARYS","N","OTHERWISE UNSAMPLEABLE","CAN NOT LOCATE WELL",NA,NA,NA,"NAD27","Z3CA2002",NA,NA,NA,22653,NA,NA
"548","Z3-CA-14018","FLGW20001-0818",NA,NA,NA,"ZONE 3 - CONFINED",0.012762116761,4.4168e-11,78.35690729839,NA,"CONFINED AQUIFER","ZONE 3",291801.309,812838.609,3080101,"UPPER ST. JOHNS","N","OTHERWISE UNSAMPLEABLE","CAN NOT LOCATE WELL",NA,NA,NA,"WGS84","Z3CA2002",1582,291801.309,812838.609,17406,NA,NA
"549","Z3-CA-14019","FLGW20001-0819",NA,NA,NA,"ZONE 3 - CONFINED",0.0199473138,2.8258e-11,50.132063395007,NA,"CONFINED AQUIFER","ZONE 3",300242,812658,3080103,"LOWER ST. JOHNS","Y",NA,NA,2020-02-24,NA,NA,"NAD83","Z3CA2002",57361,300242.696,812659.505,14277,NA,NA
"550","Z3-CA-14020","FLGW20001-0820",NA,NA,NA,"ZONE 3 - CONFINED",0.025294815351,1.6152e-11,39.533793235257,NA,"CONFINED AQUIFER","ZONE 3",284501.07,815544.01,3080102,"OKLAWAHA","Y",NA,NA,2020-03-24,NA,NA,"NAD83","Z3CA2002",57362,284501.111,815544.023,26039,NA,NA
"551","Z3-CA-14021","FLGW20001-0821",NA,NA,NA,"ZONE 3 - CONFINED",0.021971151637,2.5655e-11,45.514227771744,NA,"CONFINED AQUIFER","ZONE 3",293355.288,821530.409,3080102,"OKLAWAHA","Y",NA,NA,2020-02-25,NA,NA,"WGS84","Z3CA2002",1657,293355.281,821530.406,13705,NA,NA
"552","Z3-CA-14022","FLGW20001-0822",NA,NA,NA,"ZONE 3 - CONFINED",0.013512095821,4.1716e-11,74.007764096358,NA,"CONFINED AQUIFER","ZONE 3",292607.086,813050.692,3080103,"LOWER ST. JOHNS","Y",NA,NA,2020-02-13,NA,NA,"NAD83","Z3CA2002",55246,292606.948,813050.812,11904,NA,NA
"553","Z3-CA-14023","FLGW20001-0823",NA,NA,NA,"ZONE 3 - CONFINED",0.025294815351,1.3428e-11,39.533793235257,NA,"CONFINED AQUIFER","ZONE 3",282351.56,805645.54,3080101,"UPPER ST. JOHNS","Y",NA,NA,2020-02-12,NA,NA,"WGS84","Z3CA2002",57363,282351.562,805645.538,20099,NA,NA
"554","Z3-CA-14024","FLGW20001-0824",NA,NA,NA,"ZONE 3 - CONFINED",0.025294815351,1.9078e-11,39.533793235257,NA,"CONFINED AQUIFER","ZONE 3",290822.132,820343.189,3100208,"WITHLACOOCHEE","Y",NA,NA,2020-02-12,NA,NA,"NAD27","Z3CA2002",57364,290822.168,820343.249,7252,NA,NA
"555","Z3-CA-14025","FLGW20001-0825",NA,NA,NA,"ZONE 3 - CONFINED",0.02408420852,2.3404e-11,41.520982480689,NA,"CONFINED AQUIFER","ZONE 3",301220.255,815434.653,3080103,"LOWER ST. JOHNS","Y",NA,NA,2020-03-16,NA,NA,"WGS84","Z3CA2002",4160,301220.231,815434.729,2784,NA,NA
"556","Z3-CA-14026","FLGW20001-0826",NA,NA,NA,"ZONE 3 - CONFINED",0.017431474094,3.2336e-11,57.367494831855,NA,"CONFINED AQUIFER","ZONE 3",300403,814859,3080103,"LOWER ST. JOHNS","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z3CA2002",3981,300403,814859,2686,NA,NA
"557","Z3-CA-14027","FLGW20001-0827",NA,NA,NA,"ZONE 3 - CONFINED",0.020872183874,2.7006e-11,47.910654966246,NA,"CONFINED AQUIFER","ZONE 3",284851.357,805742.622,3080101,"UPPER ST. JOHNS","Y",NA,NA,2020-03-17,NA,NA,"WGS84","Z3CA2002",6254,284851.386,805742.657,2229,NA,NA
"558","Z3-CA-14028","FLGW20001-0828",NA,NA,NA,"ZONE 3 - CONFINED",0.007269265529,7.7542e-11,137.565479757997,NA,"CONFINED AQUIFER","ZONE 3",284500,812131,3080101,"UPPER ST. JOHNS","N","OTHERWISE UNSAMPLEABLE","REQUIRED PHYSICAL AND/OR GEOLOGICAL INFORMATION NOT AVAILABLE FOR WELL",NA,NA,NA,"NAD27","Z3CA2002",6162,284500,812131,2180,NA,NA
"559","Z3-CA-14029","FLGW20001-0829",NA,NA,NA,"ZONE 3 - CONFINED",0.013373372224,4.2149e-11,74.775455527062,NA,"CONFINED AQUIFER","ZONE 3",300928.22,813432.199,3080103,"LOWER ST. JOHNS","N","UNABLE TO ACCESS","UNABLE TO GET EQUIPMENT TO RANDOM LOCATION",NA,NA,NA,"NAD83","Z3CA2002",NA,NA,NA,19743,NA,NA
"560","Z3-CA-14030","FLGW20001-0830",NA,NA,NA,"ZONE 3 - CONFINED",0.016504188193,3.4153e-11,60.590680879326,NA,"CONFINED AQUIFER","ZONE 3",292824.938,814432.15,3080102,"OKLAWAHA","Y",NA,NA,2020-03-12,NA,NA,"WGS84","Z3CA2002",1617,292824.966,814432.087,11878,NA,NA
"561","Z3-CA-14031","FLGW20001-0831",NA,NA,NA,"ZONE 3 - CONFINED",0.008966527445,6.2864e-11,111.525895181593,NA,"CONFINED AQUIFER","ZONE 3",285904.27,811745.48,3080101,"UPPER ST. JOHNS","N","OTHERWISE UNSAMPLEABLE","CAN NOT LOCATE WELL",NA,NA,NA,"NAD83","Z3CA2002",NA,NA,NA,17379,NA,NA
"562","Z3-CA-14032","FLGW20001-0832",NA,NA,NA,"ZONE 3 - CONFINED",0.025294815351,6.272e-12,39.533793235257,NA,"CONFINED AQUIFER","ZONE 3",274216.515,804641.905,3080101,"UPPER ST. JOHNS","Y",NA,NA,2020-03-24,NA,NA,"NAD83","Z3CA2002",1861,274216.489,804641.866,19820,NA,NA
"563","Z3-CA-14033","FLGW20001-0833",NA,NA,NA,"ZONE 3 - CONFINED",0.025294815351,1.1322e-11,39.533793235257,NA,"CONFINED AQUIFER","ZONE 3",302642.776,821628.723,3070204,"ST. MARYS","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"WGS84","Z3CA2002",3606,302642.776,821628.723,2982,NA,NA
"564","Z3-CA-14034","FLGW20001-0834",NA,NA,NA,"ZONE 3 - CONFINED",0.012810817315,4.4e-11,78.059032098808,NA,"CONFINED AQUIFER","ZONE 3",291929.911,813110.07,3080101,"UPPER ST. JOHNS","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"WGS84","Z3CA2002",6320,291929.911,813110.07,2454,NA,NA
"565","Z3-CA-14035","FLGW20001-0835",NA,NA,NA,"ZONE 3 - CONFINED",0.017219782369,3.2734e-11,58.072743229077,NA,"CONFINED AQUIFER","ZONE 3",291620,810610,3080201,"DAYTONA-ST. AUGUSTINE","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z3CA2002",6315,291620,810610,2444,NA,NA
"566","Z3-CA-14036","FLGW20001-0836",NA,NA,NA,"ZONE 3 - CONFINED",0.025294815351,2.2213e-11,39.533793235257,NA,"CONFINED AQUIFER","ZONE 3",284438,815223,3080102,"OKLAWAHA","Y",NA,NA,2020-03-23,NA,NA,"NAD27","Z3CA2002",53059,284438.266,815222.856,19853,NA,NA
"567","Z3-CA-14037","FLGW20001-0837",NA,NA,NA,"ZONE 3 - CONFINED",0.025294815351,2.0514e-11,39.533793235257,NA,"CONFINED AQUIFER","ZONE 3",293334,821957,3080102,"OKLAWAHA","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z3CA2002",NA,NA,NA,25482,NA,NA
"568","Z3-CA-14038","FLGW20001-0838",NA,NA,NA,"ZONE 3 - CONFINED",0.0144381997,3.904e-11,69.260712607932,NA,"CONFINED AQUIFER","ZONE 3",294806,814828,3080103,"LOWER ST. JOHNS","Y",NA,NA,2020-03-24,NA,NA,"NAD83","Z3CA2002",57366,294806.677,814828.27,11909,NA,NA
"569","Z3-CA-14039","FLGW20001-0839",NA,NA,NA,"ZONE 3 - CONFINED",0.022697585377,2.4834e-11,44.057549884269,NA,"CONFINED AQUIFER","ZONE 3",283208,805942,3080101,"UPPER ST. JOHNS","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"WGS84","Z3CA2002",5513,283208,805942,2018,NA,NA
"570","Z3-CA-14040","FLGW20001-0840",NA,NA,NA,"ZONE 3 - CONFINED",0.024703797721,2.2817e-11,40.479606062111,NA,"CONFINED AQUIFER","ZONE 3",290252.726,815603,3080102,"OKLAWAHA","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"HPGN","Z3CA2002",5196,290252.726,815603,2396,NA,NA
"571","Z3-CA-14041","FLGW20001-0841",NA,NA,NA,"ZONE 3 - CONFINED",0.021043124024,2.6787e-11,47.521461113996,NA,"CONFINED AQUIFER","ZONE 3",302740,813658,3080103,"LOWER ST. JOHNS","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z3CA2002",6524,302740,813658,3008,NA,NA
"572","Z3-CA-14042","FLGW20001-0842",NA,NA,NA,"ZONE 3 - CONFINED",0.015045852538,3.7464e-11,66.463498662067,NA,"CONFINED AQUIFER","ZONE 3",300502,814323,3080103,"LOWER ST. JOHNS","Y",NA,NA,2020-03-31,NA,NA,"HPGN","Z3CA2002",57367,300501.698,814322.63,5690,NA,NA
"573","Z4-CA-12001","FLGW18001-1201",NA,NA,NA,"ZONE 4 - CONFINED",0.032696909166,3.2409e-11,30.583930576061,NA,"CONFINED AQUIFER","ZONE 4",265039.528,820115.105,3100103,"CHARLOTTE HARBOR","N","NO PERMISSION FROM OWNER","UNABLE TO OBTAIN PERMISSION FROM PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z4CA1802",3848,265039.528,820115.105,1126,NA,NA
"574","Z4-CA-12002","FLGW18001-1202",NA,NA,NA,"ZONE 4 - CONFINED",0.017591460237,6.2461e-11,56.845764167992,NA,"CONFINED AQUIFER","ZONE 4",275936,824222,3100206,"TAMPA BAY","N","NO PERMISSION FROM OWNER","ACCESS DENIED BY PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z4CA1802",5752,275936,824222,1751,NA,NA
"575","Z4-CA-12003","FLGW18001-1203",NA,NA,NA,"ZONE 4 - CONFINED",0.032696909166,1.4295e-11,30.583930576061,NA,"CONFINED AQUIFER","ZONE 4",270418.869,813658.549,3100101,"PEACE","N","OTHERWISE UNSAMPLEABLE","MINIMUM PURGE TIME GREATER THAN 6 HOURS",NA,NA,NA,"NAD83","Z4CA1802",NA,NA,NA,13806,NA,NA
"576","Z4-CA-12004","FLGW18001-1204",NA,NA,NA,"ZONE 4 - CONFINED",0.027256446724,4.0312e-11,36.688568034049,NA,"CONFINED AQUIFER","ZONE 4",273541,815429,3100101,"PEACE","N","NO PERMISSION FROM OWNER","ACCESS DENIED BY PROPERTY/WELL OWNER",NA,NA,NA,"NAD27","Z4CA1802",4501,273541,815429,1597,NA,NA
"577","Z4-CA-12005","FLGW18001-1205",NA,NA,NA,"ZONE 4 - CONFINED",0.032696909166,2.0652e-11,30.583930576061,NA,"CONFINED AQUIFER","ZONE 4",273248.471,812831.248,3090101,"KISSIMMEE","Y",NA,NA,2018-02-26,NA,NA,"WGS84","Z4CA1802",4638,273248.629,812831.071,1560,NA,NA
"578","Z4-CA-12006","FLGW18001-1206",NA,NA,NA,"ZONE 4 - CONFINED",0.017235183227,6.3752e-11,58.020851116431,NA,"CONFINED AQUIFER","ZONE 4",280242.55,823146.581,3100206,"TAMPA BAY","Y",NA,NA,2018-02-13,NA,NA,"WGS84","Z4CA1802",957,280242.603,823146.577,6087,NA,NA
"579","Z4-CA-12007","FLGW18001-1207",NA,NA,NA,"ZONE 4 - CONFINED",0.019205710385,5.7211e-11,52.067847528031,NA,"CONFINED AQUIFER","ZONE 4",271222,820721,3100102,"MYAKKA","N","OTHERWISE UNSAMPLEABLE","CAN NOT LOCATE WELL",NA,NA,NA,"NAD27","Z4CA1802",649,271222,820721,11406,NA,NA
"580","Z4-CA-12008","FLGW18001-1208",NA,NA,NA,"ZONE 4 - CONFINED",0.032696909166,2.1545e-11,30.583930576061,NA,"CONFINED AQUIFER","ZONE 4",281203,813916,3080102,"OKLAWAHA","Y",NA,NA,2018-02-19,NA,NA,"WGS84","Z4CA1802",1336,281204.613,813916.078,13546,NA,NA
